dDocent_Contig_36764	1	132	0	131	131	1.0000000
dDocent_Contig_41127	1	132	0	57	131	0.4351145
dDocent_Contig_41127	1	132	2	25	131	0.1908397
dDocent_Contig_41127	1	132	4	49	131	0.3740458
dDocent_Contig_14714	1	132	0	32	131	0.2442748
dDocent_Contig_14714	1	132	2	35	131	0.2671756
dDocent_Contig_14714	1	132	6	56	131	0.4274809
dDocent_Contig_14714	1	132	8	8	131	0.0610687
dDocent_Contig_34754	1	132	0	131	131	1.0000000
dDocent_Contig_8749	1	132	0	7	131	0.0534351
dDocent_Contig_8749	1	132	1	41	131	0.3129771
dDocent_Contig_8749	1	132	2	24	131	0.1832061
dDocent_Contig_8749	1	132	4	1	131	0.0076336
dDocent_Contig_8749	1	132	8	4	131	0.0305344
dDocent_Contig_8749	1	132	10	10	131	0.0763359
dDocent_Contig_8749	1	132	14	1	131	0.0076336
dDocent_Contig_8749	1	132	17	3	131	0.0229008
dDocent_Contig_8749	1	132	21	3	131	0.0229008
dDocent_Contig_8749	1	132	25	1	131	0.0076336
dDocent_Contig_8749	1	132	28	3	131	0.0229008
dDocent_Contig_8749	1	132	36	1	131	0.0076336
dDocent_Contig_8749	1	132	40	1	131	0.0076336
dDocent_Contig_8749	1	132	46	1	131	0.0076336
dDocent_Contig_8749	1	132	49	6	131	0.0458015
dDocent_Contig_8749	1	132	52	1	131	0.0076336
dDocent_Contig_8749	1	132	53	5	131	0.0381679
dDocent_Contig_8749	1	132	56	12	131	0.0916031
dDocent_Contig_8749	1	132	57	2	131	0.0152672
dDocent_Contig_8749	1	132	59	1	131	0.0076336
dDocent_Contig_8749	1	132	61	3	131	0.0229008
dDocent_Contig_33462	1	132	0	131	131	1.0000000
dDocent_Contig_33882	1	132	0	14	131	0.1068702
dDocent_Contig_33882	1	132	2	38	131	0.2900763
dDocent_Contig_33882	1	132	4	39	131	0.2977099
dDocent_Contig_33882	1	132	6	40	131	0.3053435
dDocent_Contig_20991	1	132	0	9	131	0.0687023
dDocent_Contig_20991	1	132	1	59	131	0.4503817
dDocent_Contig_20991	1	132	2	63	131	0.4809160
dDocent_Contig_8179	1	132	0	131	131	1.0000000
dDocent_Contig_43484	1	132	0	59	131	0.4503817
dDocent_Contig_43484	1	132	2	32	131	0.2442748
dDocent_Contig_43484	1	132	4	40	131	0.3053435
dDocent_Contig_42885	1	132	0	84	131	0.6412213
dDocent_Contig_42885	1	132	2	36	131	0.2748092
dDocent_Contig_42885	1	132	6	11	131	0.0839695
dDocent_Contig_4600	1	132	0	131	131	1.0000000
dDocent_Contig_20751	1	132	0	131	131	1.0000000
dDocent_Contig_42281	1	132	0	131	131	1.0000000
dDocent_Contig_33988	1	132	0	131	131	1.0000000
dDocent_Contig_11312	1	132	0	36	131	0.2748092
dDocent_Contig_11312	1	132	3	17	131	0.1297710
dDocent_Contig_11312	1	132	4	3	131	0.0229008
dDocent_Contig_11312	1	132	7	75	131	0.5725191
dDocent_Contig_7342	1	132	0	28	131	0.2137405
dDocent_Contig_7342	1	132	2	30	131	0.2290076
dDocent_Contig_7342	1	132	4	57	131	0.4351145
dDocent_Contig_7342	1	132	6	16	131	0.1221374
dDocent_Contig_34928	1	132	0	58	131	0.4427481
dDocent_Contig_34928	1	132	2	73	131	0.5572519
dDocent_Contig_9781	1	132	2	42	131	0.3206107
dDocent_Contig_9781	1	132	3	3	131	0.0229008
dDocent_Contig_9781	1	132	5	32	131	0.2442748
dDocent_Contig_9781	1	132	7	42	131	0.3206107
dDocent_Contig_9781	1	132	9	12	131	0.0916031
dDocent_Contig_20520	1	132	0	21	131	0.1603053
dDocent_Contig_20520	1	132	2	70	131	0.5343512
dDocent_Contig_20520	1	132	4	40	131	0.3053435
dDocent_Contig_16481	1	132	0	74	131	0.5648855
dDocent_Contig_16481	1	132	2	57	131	0.4351145
dDocent_Contig_37356	1	132	0	21	131	0.1603053
dDocent_Contig_37356	1	132	1	110	131	0.8396947
dDocent_Contig_43017	1	132	0	37	131	0.2824427
dDocent_Contig_43017	1	132	1	19	131	0.1450382
dDocent_Contig_43017	1	132	3	3	131	0.0229008
dDocent_Contig_43017	1	132	7	29	131	0.2213740
dDocent_Contig_43017	1	132	9	22	131	0.1679389
dDocent_Contig_43017	1	132	10	21	131	0.1603053
dDocent_Contig_28579	1	132	0	58	131	0.4427481
dDocent_Contig_28579	1	132	2	8	131	0.0610687
dDocent_Contig_28579	1	132	3	7	131	0.0534351
dDocent_Contig_28579	1	132	4	34	131	0.2595420
dDocent_Contig_28579	1	132	5	24	131	0.1832061
dDocent_Contig_4192	1	132	0	19	131	0.1450382
dDocent_Contig_4192	1	132	1	4	131	0.0305344
dDocent_Contig_4192	1	132	4	63	131	0.4809160
dDocent_Contig_4192	1	132	5	45	131	0.3435115
dDocent_Contig_43836	1	132	0	93	131	0.7099237
dDocent_Contig_43836	1	132	1	38	131	0.2900763
dDocent_Contig_15255	1	132	0	18	131	0.1374046
dDocent_Contig_15255	1	132	3	41	131	0.3129771
dDocent_Contig_15255	1	132	4	39	131	0.2977099
dDocent_Contig_15255	1	132	6	6	131	0.0458015
dDocent_Contig_15255	1	132	7	27	131	0.2061069
dDocent_Contig_3026	1	132	0	39	131	0.2977099
dDocent_Contig_3026	1	132	2	70	131	0.5343512
dDocent_Contig_3026	1	132	4	22	131	0.1679389
dDocent_Contig_27761	1	132	0	16	131	0.1221374
dDocent_Contig_27761	1	132	1	3	131	0.0229008
dDocent_Contig_27761	1	132	5	19	131	0.1450382
dDocent_Contig_27761	1	132	9	12	131	0.0916031
dDocent_Contig_27761	1	132	10	31	131	0.2366412
dDocent_Contig_27761	1	132	14	1	131	0.0076336
dDocent_Contig_27761	1	132	15	49	131	0.3740458
dDocent_Contig_11940	1	132	0	27	131	0.2061069
dDocent_Contig_11940	1	132	2	50	131	0.3816794
dDocent_Contig_11940	1	132	4	12	131	0.0916031
dDocent_Contig_11940	1	132	6	1	131	0.0076336
dDocent_Contig_11940	1	132	7	41	131	0.3129771
dDocent_Contig_43567	1	132	0	37	131	0.2824427
dDocent_Contig_43567	1	132	3	34	131	0.2595420
dDocent_Contig_43567	1	132	5	60	131	0.4580153
dDocent_Contig_27511	1	132	0	131	131	1.0000000
dDocent_Contig_27232	1	132	0	47	131	0.3587786
dDocent_Contig_27232	1	132	6	84	131	0.6412213
dDocent_Contig_32564	1	132	0	131	131	1.0000000
dDocent_Contig_10187	1	132	0	131	131	1.0000000
dDocent_Contig_32976	1	132	0	4	131	0.0305344
dDocent_Contig_32976	1	132	2	64	131	0.4885496
dDocent_Contig_32976	1	132	4	31	131	0.2366412
dDocent_Contig_32976	1	132	6	32	131	0.2442748
dDocent_Contig_30786	1	132	0	61	131	0.4656489
dDocent_Contig_30786	1	132	2	14	131	0.1068702
dDocent_Contig_30786	1	132	4	56	131	0.4274809
dDocent_Contig_23699	1	132	0	33	131	0.2519084
dDocent_Contig_23699	1	132	2	49	131	0.3740458
dDocent_Contig_23699	1	132	4	49	131	0.3740458
dDocent_Contig_17501	1	132	0	131	131	1.0000000
dDocent_Contig_21064	1	132	0	51	131	0.3893130
dDocent_Contig_21064	1	132	2	17	131	0.1297710
dDocent_Contig_21064	1	132	11	10	131	0.0763359
dDocent_Contig_21064	1	132	13	53	131	0.4045801
dDocent_Contig_41971	1	132	0	131	131	1.0000000
dDocent_Contig_36803	1	132	0	56	131	0.4274809
