dDocent_Contig_469	1	134	0	7	133	0.0526316
dDocent_Contig_469	1	134	8	67	133	0.5037594
dDocent_Contig_469	1	134	12	59	133	0.4436090
dDocent_Contig_2221	1	134	0	133	133	1.0000000
dDocent_Contig_2643	1	134	0	133	133	1.0000000
dDocent_Contig_3763	1	134	0	133	133	1.0000000
dDocent_Contig_3808	1	134	0	133	133	1.0000000
dDocent_Contig_4059	1	134	0	133	133	1.0000000
dDocent_Contig_4302	1	134	0	64	133	0.4812030
dDocent_Contig_4302	1	134	1	69	133	0.5187970
dDocent_Contig_4678	1	134	0	133	133	1.0000000
dDocent_Contig_4795	1	134	1	111	133	0.8345864
dDocent_Contig_4795	1	134	2	22	133	0.1654135
dDocent_Contig_4841	1	134	0	133	133	1.0000000
dDocent_Contig_4870	1	134	0	133	133	1.0000000
dDocent_Contig_4893	1	134	0	35	133	0.2631579
dDocent_Contig_4893	1	134	1	19	133	0.1428571
dDocent_Contig_4893	1	134	2	2	133	0.0150376
dDocent_Contig_4893	1	134	3	1	133	0.0075188
dDocent_Contig_4893	1	134	6	3	133	0.0225564
dDocent_Contig_4893	1	134	10	19	133	0.1428571
dDocent_Contig_4893	1	134	12	2	133	0.0150376
dDocent_Contig_4893	1	134	13	1	133	0.0075188
dDocent_Contig_4893	1	134	15	1	133	0.0075188
dDocent_Contig_4893	1	134	18	1	133	0.0075188
dDocent_Contig_4893	1	134	19	3	133	0.0225564
dDocent_Contig_4893	1	134	20	3	133	0.0225564
dDocent_Contig_4893	1	134	22	2	133	0.0150376
dDocent_Contig_4893	1	134	24	3	133	0.0225564
dDocent_Contig_4893	1	134	26	5	133	0.0375940
dDocent_Contig_4893	1	134	28	5	133	0.0375940
dDocent_Contig_4893	1	134	29	3	133	0.0225564
dDocent_Contig_4893	1	134	31	1	133	0.0075188
dDocent_Contig_4893	1	134	32	1	133	0.0075188
dDocent_Contig_4893	1	134	33	3	133	0.0225564
dDocent_Contig_4893	1	134	34	9	133	0.0676692
dDocent_Contig_4893	1	134	36	2	133	0.0150376
dDocent_Contig_4893	1	134	39	8	133	0.0601504
dDocent_Contig_4893	1	134	41	1	133	0.0075188
dDocent_Contig_4896	1	134	0	133	133	1.0000000
dDocent_Contig_4915	1	134	0	133	133	1.0000000
dDocent_Contig_4954	1	134	0	133	133	1.0000000
dDocent_Contig_5374	1	134	0	133	133	1.0000000
dDocent_Contig_5466	1	134	0	27	133	0.2030075
dDocent_Contig_5466	1	134	2	106	133	0.7969925
dDocent_Contig_5536	1	134	0	133	133	1.0000000
dDocent_Contig_5701	1	134	0	133	133	1.0000000
dDocent_Contig_5745	1	134	0	13	133	0.0977444
dDocent_Contig_5745	1	134	1	44	133	0.3308271
dDocent_Contig_5745	1	134	5	4	133	0.0300752
dDocent_Contig_5745	1	134	6	72	133	0.5413534
dDocent_Contig_5793	1	134	0	133	133	1.0000000
dDocent_Contig_5885	1	134	0	133	133	1.0000000
dDocent_Contig_5919	1	134	0	26	133	0.1954887
dDocent_Contig_5919	1	134	6	107	133	0.8045112
dDocent_Contig_6187	1	134	0	133	133	1.0000000
dDocent_Contig_6364	1	134	0	133	133	1.0000000
dDocent_Contig_6641	1	134	0	99	133	0.7443609
dDocent_Contig_6641	1	134	1	34	133	0.2556391
dDocent_Contig_6659	1	134	0	37	133	0.2781955
dDocent_Contig_6659	1	134	1	96	133	0.7218045
dDocent_Contig_6765	1	134	0	133	133	1.0000000
dDocent_Contig_6929	1	134	0	133	133	1.0000000
dDocent_Contig_7234	1	134	0	133	133	1.0000000
dDocent_Contig_7358	1	134	0	6	133	0.0451128
dDocent_Contig_7358	1	134	1	127	133	0.9548872
dDocent_Contig_7458	1	134	0	133	133	1.0000000
dDocent_Contig_7519	1	134	0	133	133	1.0000000
dDocent_Contig_7900	1	134	0	133	133	1.0000000
dDocent_Contig_8407	1	134	0	133	133	1.0000000
dDocent_Contig_8530	1	134	0	133	133	1.0000000
dDocent_Contig_8860	1	134	0	133	133	1.0000000
dDocent_Contig_8973	1	134	0	133	133	1.0000000
dDocent_Contig_8977	1	134	0	40	133	0.3007519
dDocent_Contig_8977	1	134	1	93	133	0.6992481
dDocent_Contig_8980	1	134	0	133	133	1.0000000
dDocent_Contig_10010	1	134	0	15	133	0.1127820
dDocent_Contig_10010	1	134	1	9	133	0.0676692
dDocent_Contig_10010	1	134	3	3	133	0.0225564
dDocent_Contig_10010	1	134	10	1	133	0.0075188
dDocent_Contig_10010	1	134	11	8	133	0.0601504
dDocent_Contig_10010	1	134	12	2	133	0.0150376
dDocent_Contig_10010	1	134	13	95	133	0.7142857
dDocent_Contig_10081	1	134	0	133	133	1.0000000
dDocent_Contig_10223	1	134	0	133	133	1.0000000
dDocent_Contig_10246	1	134	0	24	133	0.1804511
dDocent_Contig_10246	1	134	7	109	133	0.8195488
dDocent_Contig_10283	1	134	0	133	133	1.0000000
dDocent_Contig_10521	1	134	0	133	133	1.0000000
dDocent_Contig_10528	1	134	0	133	133	1.0000000
dDocent_Contig_10735	1	134	0	133	133	1.0000000
dDocent_Contig_11013	1	134	0	133	133	1.0000000
dDocent_Contig_11016	1	134	0	133	133	1.0000000
dDocent_Contig_11040	1	134	0	133	133	1.0000000
dDocent_Contig_11104	1	134	0	133	133	1.0000000
dDocent_Contig_11121	1	134	0	30	133	0.2255639
dDocent_Contig_11121	1	134	2	58	133	0.4360902
dDocent_Contig_11121	1	134	4	45	133	0.3383459
dDocent_Contig_11227	1	134	0	133	133	1.0000000
dDocent_Contig_11328	1	134	0	51	133	0.3834586
dDocent_Contig_11328	1	134	1	82	133	0.6165413
dDocent_Contig_11809	1	134	0	133	133	1.0000000
dDocent_Contig_11825	1	134	0	133	133	1.0000000
dDocent_Contig_12066	1	134	0	133	133	1.0000000
dDocent_Contig_12441	1	134	0	133	133	1.0000000
dDocent_Contig_12477	1	134	0	133	133	1.0000000
dDocent_Contig_12539	1	134	0	133	133	1.0000000
dDocent_Contig_12540	1	134	0	133	133	1.0000000
dDocent_Contig_12650	1	134	0	133	133	1.0000000
dDocent_Contig_12696	1	134	0	14	133	0.1052632
