filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
subsetedBAM/Tzo-AMvi_014_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	222142	124.338	4.76178	935413606	3982575	0.0202735	0.425756
subsetedBAM/Tzo-AMvi_019_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	573772	121.174	4.56777	935413606	10134623	0.0494889	1.08344
subsetedBAM/Tzo-AMvi_006_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	400184	120.083	4.62089	935413606	6960427	0.0343841	0.744102
subsetedBAM/Tzo-AMvi_008_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	767088	118.529	4.36583	935413606	13603695	0.0634921	1.4543
subsetedBAM/Tzo-AMvi_018_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	817183	119.352	4.96119	935413606	12807809	0.0679293	1.36921
subsetedBAM/Tzo-AMvi_002_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	807621	109.298	3.67178	935413606	15114577	0.0593293	1.61582
subsetedBAM/Tzo-AMvi_017_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1044809	117.469	4.81622	935413606	16583252	0.0853832	1.77283
subsetedBAM/Tzo-AMvi_020_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	918502	120.919	4.80411	935413606	15133656	0.0777236	1.61786
subsetedBAM/Tzo-AMvi_007_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1008994	119.9	4.71264	935413606	16726818	0.0842702	1.78817
subsetedBAM/Tzo-AMvi_010_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	981890	117.774	4.58083	935413606	16557520	0.0810841	1.77007
subsetedBAM/Tzo-AMvi_016_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1098607	121.058	5.15285	935413606	17056416	0.0939575	1.82341
subsetedBAM/Tzo-AMvi_021_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	845081	119.514	4.64064	935413606	14048556	0.0696957	1.50185
subsetedBAM/Tzo-AMvi_009_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1228413	116.443	4.58882	935413606	20100820	0.0986078	2.14887
subsetedBAM/Tzo-AMvi_011_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1325293	115.237	4.51408	935413606	21712955	0.104781	2.32121
subsetedBAM/Tzo-AMvi_015_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1431282	120.049	5.04199	935413606	22353543	0.120488	2.3897
subsetedBAM/Tzo-AMvi_004_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1347577	116.42	4.53069	935413606	22373880	0.108368	2.39187
subsetedBAM/Tzo-AMvi_003_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1550305	113.755	4.35394	935413606	25783763	0.120012	2.7564
subsetedBAM/Tzo-AMvi_022_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	962333	124.777	5.64592	935413606	14434658	0.0871239	1.54313
subsetedBAM/Tzo-AMvi_013_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1713871	117.736	4.95217	935413606	26456332	0.140062	2.8283
subsetedBAM/Tzo-AMvi_005_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1973596	117.334	5.23044	935413606	28813633	0.161114	3.08031
subsetedBAM/Tzo-AMvi_001_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1908646	116.075	4.85339	935413606	29523888	0.153185	3.15624
subsetedBAM/Tzo-AMvi_026_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1218229	111.251	4.00897	935413606	21382046	0.0916386	2.28584
subsetedBAM/Tzo-AMvi_023_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1377216	119.706	5.04541	935413606	21338301	0.115094	2.28116
subsetedBAM/Tzo-AMvi_033_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	901691	122.5	5.21317	935413606	14220448	0.0792522	1.52023
subsetedBAM/Tzo-AMvi_024_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1523571	121.629	5.43404	935413606	22407458	0.13017	2.39546
subsetedBAM/Tzo-AMvi_032_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	852451	107.543	3.4187	935413606	16836375	0.0615327	1.79989
subsetedBAM/Tzo-AMvi_029_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1274801	110.273	3.93378	935413606	22319004	0.0938601	2.386
subsetedBAM/Tzo-AMvi_036_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	719673	115.386	4.20799	935413606	12854652	0.0578271	1.37422
subsetedBAM/Tzo-AMvi_012_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	2399094	117.634	5.0259	935413606	36625451	0.196786	3.91543
subsetedBAM/Tzo-AMvi_035_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	998171	118.279	4.70067	935413606	16318002	0.0820017	1.74447
subsetedBAM/Tzo-AMvi_025_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1785352	114.152	4.49505	935413606	28926869	0.139006	3.09241
subsetedBAM/Tzo-AMvi_030_Ex1_L4_clmp.fp2_repr.ssl.Tzo-C-0402G-R1R2-contam-noisolate-Tzo_scaffolds_TzC0402G_contam_R1R2_noIsolate_great10000_per10000_all-RG.bam	1681348	118.237	5.05149	935413606	25471702	0.137554	2.72304
