NODE_10000_length_11818_cov_12.118696	5130	5252	0	15	122	0.1229508
NODE_10000_length_11818_cov_12.118696	5130	5252	6	107	122	0.8770492
NODE_10001_length_11818_cov_10.790170	4962	5084	0	122	122	1.0000000
NODE_10002_length_11817_cov_12.916453	4962	5084	0	49	122	0.4016393
NODE_10002_length_11817_cov_12.916453	4962	5084	3	9	122	0.0737705
NODE_10002_length_11817_cov_12.916453	4962	5084	6	13	122	0.1065574
NODE_10002_length_11817_cov_12.916453	4962	5084	7	51	122	0.4180328
NODE_10004_length_11815_cov_13.723028	4962	5084	0	91	122	0.7459016
NODE_10004_length_11815_cov_13.723028	4962	5084	1	31	122	0.2540984
NODE_10008_length_11810_cov_12.101614	4962	5084	0	122	122	1.0000000
NODE_1000_length_32133_cov_14.091091	4962	5084	1	13	122	0.1065574
NODE_1000_length_32133_cov_14.091091	4962	5084	2	68	122	0.5573770
NODE_1000_length_32133_cov_14.091091	4962	5084	3	6	122	0.0491803
NODE_1000_length_32133_cov_14.091091	4962	5084	4	35	122	0.2868852
NODE_1000_length_32133_cov_14.091091	15046	15168	0	122	122	1.0000000
NODE_10010_length_11809_cov_10.047139	4962	5084	0	122	122	1.0000000
NODE_10012_length_11808_cov_13.690409	4962	5084	0	122	122	1.0000000
NODE_10013_length_11808_cov_12.385174	4962	5084	0	122	122	1.0000000
NODE_10014_length_11806_cov_11.041172	5298	5420	0	122	122	1.0000000
NODE_10015_length_11805_cov_13.162652	4962	5084	0	96	122	0.7868853
NODE_10015_length_11805_cov_13.162652	4962	5084	1	13	122	0.1065574
NODE_10015_length_11805_cov_13.162652	4962	5084	2	13	122	0.1065574
NODE_10017_length_11805_cov_10.937383	4962	5084	0	122	122	1.0000000
NODE_10018_length_11804_cov_11.744895	4973	5096	0	123	123	1.0000000
NODE_10019_length_11803_cov_14.189935	4962	5084	0	3	122	0.0245902
NODE_10019_length_11803_cov_14.189935	4962	5084	4	51	122	0.4180328
NODE_10019_length_11803_cov_14.189935	4962	5084	5	8	122	0.0655738
NODE_10019_length_11803_cov_14.189935	4962	5084	7	43	122	0.3524590
NODE_10019_length_11803_cov_14.189935	4962	5084	8	17	122	0.1393443
NODE_1001_length_32112_cov_11.738013	5088	5210	0	122	122	1.0000000
NODE_1001_length_32112_cov_11.738013	24962	25084	0	122	122	1.0000000
NODE_10021_length_11799_cov_11.442479	4962	5084	2	122	122	1.0000000
NODE_10022_length_11799_cov_10.871795	5046	5168	0	122	122	1.0000000
NODE_10025_length_11794_cov_12.476699	4962	5084	0	122	122	1.0000000
NODE_10027_length_11792_cov_11.575473	5046	5168	0	122	122	1.0000000
NODE_10028_length_11791_cov_13.074324	4962	5084	0	122	122	1.0000000
NODE_1002_length_32106_cov_12.015247	4920	5042	0	122	122	1.0000000
NODE_1002_length_32106_cov_12.015247	14962	15084	0	66	122	0.5409836
NODE_1002_length_32106_cov_12.015247	14962	15084	2	56	122	0.4590164
NODE_1002_length_32106_cov_12.015247	25088	25210	0	122	122	1.0000000
NODE_10030_length_11790_cov_12.922162	4962	5084	0	122	122	1.0000000
NODE_10032_length_11789_cov_12.751411	4962	5084	0	122	122	1.0000000
NODE_10033_length_11789_cov_11.076818	4962	5084	0	122	122	1.0000000
NODE_10034_length_11788_cov_13.984858	4962	5084	0	122	122	1.0000000
NODE_10037_length_11787_cov_11.819216	4962	5084	0	122	122	1.0000000
NODE_10039_length_11786_cov_13.355609	4878	5000	0	122	122	1.0000000
NODE_1003_length_32106_cov_12.007717	4962	5084	0	38	122	0.3114754
NODE_1003_length_32106_cov_12.007717	4962	5084	1	1	122	0.0081967
NODE_1003_length_32106_cov_12.007717	4962	5084	3	3	122	0.0245902
NODE_1003_length_32106_cov_12.007717	4962	5084	4	80	122	0.6557377
NODE_1003_length_32106_cov_12.007717	25046	25168	0	37	122	0.3032787
NODE_1003_length_32106_cov_12.007717	25046	25168	2	85	122	0.6967213
NODE_10040_length_11786_cov_11.493882	4962	5084	0	122	122	1.0000000
